No,date,CP,Cycle20,Cycle80,Cycle320
1204,11-02-2013,204.7928814,  ,  ,  
1205,11-03-2013,210.2753826,  ,  ,  
1206,11-04-2013,228.7910389,  ,  ,  
1207,11-05-2013,243.6416689,  ,  ,  
1208,11-06-2013,263.209584,  ,  ,  
1209,11-07-2013,290.1242262,  ,  ,  
1210,11-08-2013,333.7506565,  ,  ,  
1211,11-09-2013,331.0511485,  ,  ,  
1212,11-10-2013,327.5586535,  ,  ,  
1213,11-11-2013,342.6976929,  ,  ,  
1214,11-12-2013,354.6454883,  ,  ,  
1215,11/13/2013,394.5044952,  ,  ,  
1216,11/14/2013,416.7063033,  ,  ,  
1217,11/15/2013,408.3987973,  ,  ,  
1218,11/16/2013,435.7984428,  ,  ,  
1219,11/17/2013,485.3365769,  ,  ,  
1220,11/18/2013,657.7785039,HIGH*,  ,  
1221,11/19/2013,546.8783973,LOW*,  ,  
1222,11/20/2013,595.3390996,  ,  ,  
1223,11/21/2013,720.7644253,  ,  ,  
1224,11/22/2013,802.9169337,  ,  ,  
1225,11/23/2013,834.29534,  ,  ,  
1226,11/24/2013,807.1666955,  ,  ,  
1227,11/25/2013,816.2433866,  ,  ,  
1228,11/26/2013,916.0971601,  ,  ,  
1229,11/27/2013,962.9105609,  ,  ,  
1230,11/28/2013,1007.387164,  ,  ,  
1231,11/29/2013,1128.725488,  ,  ,  
1232,11/30/2013,1119.296715,  ,  ,  
1233,12-01-2013,964.4857937,  ,  ,  
1234,12-02-2013,1040.808218,  ,  ,  
1235,12-03-2013,1053.621027,  ,  ,  
1236,12-04-2013,1134.932231,HIGH,HIGH,HIGH
1237,12-05-2013,1027.411773,  ,  ,  
1238,12-06-2013,824.5817103,  ,  ,  
1239,12-07-2013,703.748376,  ,  ,  
1240,12-08-2013,783.5733483,  ,  ,  
1241,12-09-2013,896.0792899,  ,  ,  
1242,12-10-2013,977.1653673,  ,  ,  
1243,12-11-2013,875.4640343,  ,  ,  
1244,12-12-2013,873.324806,  ,  ,  
1245,12/13/2013,879.1561353,  ,  ,  
1246,12/14/2013,852.8561205,  ,  ,  
1247,12/15/2013,864.0616579,  ,  ,  
1248,12/16/2013,677.8941068,  ,  ,  
1249,12/17/2013,682.6267727,  ,  ,  
1250,12/18/2013,526.1209763,LOW,LOW,  
1251,12/19/2013,685.525129,  ,  ,  
1252,12/20/2013,600.2169543,  ,  ,  
1253,12/21/2013,597.0335025,  ,  ,  
1254,12/22/2013,615.0130353,  ,  ,  
1255,12/23/2013,657.9266342,  ,  ,  
1256,12/24/2013,650.6647452,  ,  ,  
1257,12/25/2013,678.2901581,  ,  ,  
1258,12/26/2013,749.996595,  ,  ,  
1259,12/27/2013,722.5705675,  ,  ,  
1260,12/28/2013,715.8523631,  ,  ,  
1261,12/29/2013,727.2712157,  ,  ,  
1262,12/30/2013,735.7419971,  ,  ,  
1263,12/31/2013,729.5575829,  ,  ,  
1264,01-01-2014,752.4045499,  ,  ,  
1265,01-02-2014,784.9549213,  ,  ,  
1266,01-03-2014,807.222939,  ,  ,  
1267,01-04-2014,828.6020626,  ,  ,  
1268,01-05-2014,902.4873803,  ,  ,  
1269,01-06-2014,914.4599608,HIGH,HIGH,  
1270,01-07-2014,803.3517962,LOW*,  ,  
1271,01-08-2014,820.6900095,  ,  ,  
1272,01-09-2014,831.3347505,  ,  ,  
1273,01-10-2014,853.2988548,  ,  ,  
1274,01-11-2014,889.5558371,HIGH*,  ,  
1275,01-12-2014,845.1913322,  ,  ,  
1276,1/13/2014,822.8770122,  ,  ,  
1277,1/14/2014,815.2936027,  ,  ,  
1278,1/15/2014,841.0898574,  ,  ,  
1279,1/16/2014,815.8548003,  ,  ,  
1280,1/17/2014,792.8295065,  ,  ,  
1281,1/18/2014,809.7835284,  ,  ,  
1282,1/19/2014,838.4284747,  ,  ,  
1283,1/20/2014,828.8852166,  ,  ,  
1284,1/21/2014,823.8179638,  ,  ,  
1285,1/22/2014,818.9763863,  ,  ,  
1286,1/23/2014,810.9224252,  ,  ,  
1287,1/24/2014,781.042514,  ,  ,  
1288,1/25/2014,804.4032408,  ,  ,  
1289,1/26/2014,814.4993814,  ,  ,  
1290,1/27/2014,742.701375,LOW,  ,  
1291,1/28/2014,790.1764019,  ,  ,  
1292,1/29/2014,793.3844249,  ,  ,  
1293,1/30/2014,799.4744798,  ,  ,  
1294,1/31/2014,803.2375988,  ,  ,  
1295,02-01-2014,813.2195492,  ,  ,  
1296,02-02-2014,814.4908704,HIGH,  ,  
1297,02-03-2014,806.9974284,  ,  ,  
1298,02-04-2014,800.0782319,  ,  ,  
1299,02-05-2014,784.4736928,  ,  ,  
1300,02-06-2014,763.5693822,  ,  ,  
1301,02-07-2014,711.5712734,  ,  ,  
1302,02-08-2014,677.6823009,  ,  ,  
1303,02-09-2014,687.4060546,  ,  ,  
1304,02-10-2014,685.4574988,  ,  ,  
1305,02-11-2014,671.8996917,  ,  ,  
1306,02-12-2014,653.7657809,  ,  ,  
1307,2/13/2014,612.918415,  ,  ,  
1308,2/14/2014,668.7886027,  ,  ,  
1309,2/15/2014,654.3770602,  ,  ,  
1310,2/16/2014,623.2503219,  ,  ,  
1311,2/17/2014,631.3345963,  ,  ,  
1312,2/18/2014,627.2717614,  ,  ,  
1313,2/19/2014,623.5401369,  ,  ,  
1314,2/20/2014,563.7685611,  ,  ,  
1315,2/21/2014,580.324316,  ,  ,  
1316,2/22/2014,607.1246333,  ,  ,  
1317,2/23/2014,610.0823237,  ,  ,  
1318,2/24/2014,542.2666508,  ,  ,  
1319,2/25/2014,533.7076444,LOW,LOW,  
1320,2/26/2014,587.5785883,  ,  ,  
1321,2/27/2014,585.3939257,  ,  ,  
1322,2/28/2014,551.2947703,  ,  ,  
1323,03-01-2014,567.5342354,  ,  ,  
1324,03-02-2014,558.5277072,  ,  ,  
1325,03-03-2014,676.5057328,HIGH,HIGH,  
1326,03-04-2014,674.5113994,  ,  ,  
1327,03-05-2014,670.3388511,  ,  ,  
1328,03-06-2014,667.712834,  ,  ,  
1329,03-07-2014,631.7702952,  ,  ,  
1330,03-08-2014,621.5241145,  ,  ,  
1331,03-09-2014,640.5788893,  ,  ,  
1332,03-10-2014,628.1512412,  ,  ,  
1333,03-11-2014,633.7338382,  ,  ,  
1334,03-12-2014,634.6468237,  ,  ,  
1335,3/13/2014,643.4321009,  ,  ,  
1336,3/14/2014,628.30859,  ,  ,  
1337,3/15/2014,636.2186501,  ,  ,  
1338,3/16/2014,634.168901,  ,  ,  
1339,3/17/2014,622.7602086,  ,  ,  
1340,3/18/2014,614.3095137,  ,  ,  
1341,3/19/2014,610.5112035,  ,  ,  
1342,3/20/2014,586.6075957,  ,  ,  
1343,3/21/2014,569.694518,  ,  ,  
1344,3/22/2014,564.7000267,  ,  ,  
1345,3/23/2014,558.9588617,LOW*,  ,  
1346,3/24/2014,585.0232505,HIGH*,  ,  
1347,3/25/2014,583.7711891,  ,  ,  
1348,3/26/2014,579.2438504,  ,  ,  
1349,3/27/2014,483.1640126,  ,  ,  
1350,3/28/2014,498.6613289,  ,  ,  
1351,3/29/2014,489.5170235,  ,  ,  
1352,3/30/2014,458.9663283,  ,  ,  
1353,3/31/2014,455.3553541,  ,  ,  
1354,04-01-2014,479.0084659,  ,  ,  
1355,04-02-2014,439.0114925,  ,  ,  
1356,04-03-2014,449.4411515,  ,  ,  
1357,04-04-2014,449.7198697,  ,  ,  
1358,04-05-2014,461.6753315,  ,  ,  
1359,04-06-2014,458.6334805,  ,  ,  
1360,04-07-2014,448.6552751,  ,  ,  
1361,04-08-2014,452.8030988,  ,  ,  
1362,04-09-2014,442.8379849,  ,  ,  
1363,04-10-2014,366.9118661,LOW,LOW,LOW
1364,04-11-2014,421.9435281,  ,  ,  
1365,04-12-2014,424.2742126,  ,  ,  
1366,4/13/2014,416.3623217,  ,  ,  
1367,4/14/2014,461.1082466,  ,  ,  
1368,4/15/2014,521.6152996,  ,  ,  
1369,4/16/2014,531.4818467,HIGH,  ,  
1370,4/17/2014,499.8375515,  ,  ,  
1371,4/18/2014,483.0200135,  ,  ,  
1372,4/19/2014,504.3655952,  ,  ,  
1373,4/20/2014,501.5571844,  ,  ,  
1374,4/21/2014,498.0845303,  ,  ,  
1375,4/22/2014,489.50351,  ,  ,  
1376,4/23/2014,490.6329675,  ,  ,  
1377,4/24/2014,503.291801,  ,  ,  
1378,4/25/2014,466.4261713,  ,  ,  
1379,4/26/2014,459.2267098,  ,  ,  
1380,4/27/2014,438.7093637,  ,  ,  
1381,4/28/2014,441.5478055,  ,  ,  
1382,4/29/2014,447.7099308,  ,  ,  
1383,4/30/2014,448.8757155,  ,  ,  
1384,05-01-2014,460.1946983,  ,  ,  
1385,05-02-2014,452.2397798,  ,  ,  
1386,05-03-2014,438.978588,  ,  ,  
1387,05-04-2014,436.6753986,  ,  ,  
1388,05-05-2014,432.338179,  ,  ,  
1389,05-06-2014,430.1282054,LOW,  ,  
1390,05-07-2014,442.1828761,  ,  ,  
1391,05-08-2014,440.4027627,  ,  ,  
1392,05-09-2014,452.6979997,  ,  ,  
1393,05-10-2014,456.7558463,  ,  ,  
1394,05-11-2014,439.114476,  ,  ,  
1395,05-12-2014,441.2809556,  ,  ,  
1396,5/13/2014,439.005775,  ,  ,  
1397,5/14/2014,444.8482057,  ,  ,  
1398,5/15/2014,446.9615587,  ,  ,  
1399,5/16/2014,448.7421537,  ,  ,  
1400,5/17/2014,449.2222893,  ,  ,  
1401,5/18/2014,446.9626414,  ,  ,  
1402,5/19/2014,447.4048568,  ,  ,  
1403,5/20/2014,490.3356482,  ,  ,  
1404,5/21/2014,493.9334918,  ,  ,  
1405,5/22/2014,526.8142884,  ,  ,  
1406,5/23/2014,523.6993203,  ,  ,  
1407,5/24/2014,527.6912431,  ,  ,  
1408,5/25/2014,573.3124588,  ,  ,  
1409,5/26/2014,584.8479749,  ,  ,  
1410,5/27/2014,573.9282692,  ,  ,  
1411,5/28/2014,579.1893188,  ,  ,  
1412,5/29/2014,570.3493109,  ,  ,  
1413,5/30/2014,620.8463606,  ,  ,  
1414,5/31/2014,627.8924207,  ,  ,  
1415,06-01-2014,630.0749535,  ,  ,  
1416,06-02-2014,663.5057238,  ,  ,  
1417,06-03-2014,672.3878971,HIGH,HIGH,HIGH
1418,06-04-2014,643.8873688,LOW*,  ,  
1419,06-05-2014,661.5035582,HIGH*,  ,  
1420,06-06-2014,650.1333159,  ,  ,  
1421,06-07-2014,656.8002718,  ,  ,  
1422,06-08-2014,657.8199749,  ,  ,  
1423,06-09-2014,648.3363223,  ,  ,  
1424,06-10-2014,650.9366096,  ,  ,  
1425,06-11-2014,631.4890222,  ,  ,  
1426,06-12-2014,591.9750771,  ,  ,  
1427,6/13/2014,597.0449997,  ,  ,  
1428,6/14/2014,575.5594617,  ,  ,  
1429,6/15/2014,589.7246464,  ,  ,  
1430,6/16/2014,590.5674822,  ,  ,  
1431,6/17/2014,609.0800029,  ,  ,  
1432,6/18/2014,607.629796,  ,  ,  
1433,6/19/2014,595.7514769,  ,  ,  
1434,6/20/2014,591.5315228,  ,  ,  
1435,6/21/2014,592.7643495,  ,  ,  
1436,6/22/2014,599.6346335,  ,  ,  
1437,6/23/2014,589.5522998,  ,  ,  
1438,6/24/2014,579.9737186,  ,  ,  
1439,6/25/2014,562.23678,LOW,LOW,  
1440,6/26/2014,580.7492303,  ,  ,  
1441,6/27/2014,600.6383054,  ,  ,  
1442,6/28/2014,594.3903042,  ,  ,  
1443,6/29/2014,600.8405184,  ,  ,  
1444,6/30/2014,638.946114,  ,  ,  
1445,07-01-2014,642.9565967,  ,  ,  
1446,07-02-2014,651.2983477,HIGH,HIGH,  
1447,07-03-2014,646.4133891,  ,  ,  
1448,07-04-2014,630.6355029,  ,  ,  
1449,07-05-2014,630.4683419,  ,  ,  
1450,07-06-2014,634.6726745,  ,  ,  
1451,07-07-2014,622.854979,  ,  ,  
1452,07-08-2014,624.8943311,  ,  ,  
1453,07-09-2014,621.9390918,  ,  ,  
1454,07-10-2014,616.5228498,  ,  ,  
1455,07-11-2014,634.4943781,  ,  ,  
1456,07-12-2014,636.9239579,  ,  ,  
1457,7/13/2014,629.8757504,  ,  ,  
1458,7/14/2014,619.1974591,  ,  ,  
1459,7/15/2014,621.9346014,  ,  ,  
1460,7/16/2014,616.3518822,LOW,  ,  
1461,7/17/2014,624.259275,  ,  ,  
1462,7/18/2014,630.7501403,HIGH,  ,  
1463,7/19/2014,629.1733644,  ,  ,  
1464,7/20/2014,625.2486762,  ,  ,  
1465,7/21/2014,621.3053314,  ,  ,  
1466,7/22/2014,619.8232645,  ,  ,  
1467,7/23/2014,619.7728168,  ,  ,  
1468,7/24/2014,602.8796455,  ,  ,  
1469,7/25/2014,601.5785143,  ,  ,  
1470,7/26/2014,594.7026072,  ,  ,  
1471,7/27/2014,591.5754442,  ,  ,  
1472,7/28/2014,587.493005,  ,  ,  
1473,7/29/2014,584.1123933,  ,  ,  
1474,7/30/2014,562.9146251,LOW,  ,  
1475,7/31/2014,581.975562,  ,  ,  
1476,08-01-2014,596.5067592,HIGH,  ,  
1477,08-02-2014,589.7572615,  ,  ,  
1478,08-03-2014,586.7537367,  ,  ,  
1479,08-04-2014,587.6083355,  ,  ,  
1480,08-05-2014,581.8819886,  ,  ,  
1481,08-06-2014,582.2483714,  ,  ,  
1482,08-07-2014,586.0466335,  ,  ,  
1483,08-08-2014,589.0244126,  ,  ,  
1484,08-09-2014,588.9785213,  ,  ,  
1485,08-10-2014,589.373502,  ,  ,  
1486,08-11-2014,573.4414839,  ,  ,  
1487,08-12-2014,568.3075202,  ,  ,  
1488,8/13/2014,548.3701753,  ,  ,  
1489,8/14/2014,505.1074997,  ,  ,  
1490,8/15/2014,500.3230601,  ,  ,  
1491,8/16/2014,521.7479629,  ,  ,  
1492,8/17/2014,497.764659,  ,  ,  
1493,8/18/2014,468.9579182,LOW,  ,  
1494,8/19/2014,486.7943507,  ,  ,  
1495,8/20/2014,515.1203539,  ,  ,  
1496,8/21/2014,519.3078521,HIGH,  ,  
1497,8/22/2014,516.1593688,  ,  ,  
1498,8/23/2014,497.1257595,  ,  ,  
1499,8/24/2014,508.430742,  ,  ,  
1500,8/25/2014,501.6102867,  ,  ,  
1501,8/26/2014,511.8523217,  ,  ,  
1502,8/27/2014,510.1623238,  ,  ,  
1503,8/28/2014,506.2851517,  ,  ,  
1504,8/29/2014,508.8665719,  ,  ,  
1505,8/30/2014,501.2757233,  ,  ,  
1506,8/31/2014,478.5114255,  ,  ,  
1507,09-01-2014,474.5414898,  ,  ,  
1508,09-02-2014,474.4306707,  ,  ,  
1509,09-03-2014,473.9592034,  ,  ,  
1510,09-04-2014,489.5552013,  ,  ,  
1511,09-05-2014,478.7497829,  ,  ,  
1512,09-06-2014,480.6424918,  ,  ,  
1513,09-07-2014,478.3655009,  ,  ,  
1514,09-08-2014,468.9754959,LOW,  ,  
1515,09-09-2014,473.5120272,  ,  ,  
1516,09-10-2014,477.7784176,  ,  ,  
1517,09-11-2014,477.2706821,  ,  ,  
1518,09-12-2014,473.9972823,  ,  ,  
1519,9/13/2014,477.960974,HIGH,  ,  
1520,9/14/2014,475.648064,  ,  ,  
1521,9/15/2014,472.6556297,  ,  ,  
1522,9/16/2014,464.1777545,  ,  ,  
1523,9/17/2014,456.3398913,  ,  ,  
1524,9/18/2014,426.880107,  ,  ,  
1525,9/19/2014,393.8938907,  ,  ,  
1526,9/20/2014,411.0413428,  ,  ,  
1527,9/21/2014,400.4045307,  ,  ,  
1528,9/22/2014,400.8816222,  ,  ,  
1529,9/23/2014,438.491801,  ,  ,  
1530,9/24/2014,423.7000918,  ,  ,  
1531,9/25/2014,409.5377499,  ,  ,  
1532,9/26/2014,405.2982519,  ,  ,  
1533,9/27/2014,400.5993346,  ,  ,  
1534,9/28/2014,375.5499898,  ,  ,  
1535,9/29/2014,373.0645579,  ,  ,  
1536,9/30/2014,389.2640404,  ,  ,  
1537,10-01-2014,382.9093659,  ,  ,  
1538,10-02-2014,372.525699,  ,  ,  
1539,10-03-2014,357.6657136,  ,  ,  
1540,10-04-2014,328.8261131,  ,  ,  
1541,10-05-2014,322.8262615,LOW,LOW,  
1542,10-06-2014,326.8035327,  ,  ,  
1543,10-07-2014,333.5701949,  ,  ,  
1544,10-08-2014,354.4073343,  ,  ,  
1545,10-09-2014,361.7164249,  ,  ,  
1546,10-10-2014,358.8903908,  ,  ,  
1547,10-11-2014,361.908377,  ,  ,  
1548,10-12-2014,377.8712437,  ,  ,  
1549,10/13/2014,391.9942089,  ,  ,  
1550,10/14/2014,400.8805921,HIGH,  ,  
1551,10/15/2014,394.6258799,  ,  ,  
1552,10/16/2014,382.3214763,  ,  ,  
1553,10/17/2014,382.2007896,  ,  ,  
1554,10/18/2014,391.2931771,  ,  ,  
1555,10/19/2014,388.684498,  ,  ,  
1556,10/20/2014,381.1908586,  ,  ,  
1557,10/21/2014,385.2046335,  ,  ,  
1558,10/22/2014,380.7787633,  ,  ,  
1559,10/23/2014,357.3447931,  ,  ,  
1560,10/24/2014,357.488434,  ,  ,  
1561,10/25/2014,345.8112466,  ,  ,  
1562,10/26/2014,353.0819562,  ,  ,  
1563,10/27/2014,350.0157119,  ,  ,  
1564,10/28/2014,354.6538051,  ,  ,  
1565,10/29/2014,333.5993501,  ,  ,  
1566,10/30/2014,344.6093822,  ,  ,  
1567,10/31/2014,337.1829126,  ,  ,  
1568,11-01-2014,324.371315,  ,  ,  
1569,11-02-2014,324.2485666,LOW,  ,  
1570,11-03-2014,325.3618656,  ,  ,  
1571,11-04-2014,329.657704,  ,  ,  
1572,11-05-2014,338.8057653,  ,  ,  
1573,11-06-2014,349.6899117,  ,  ,  
1574,11-07-2014,342.1332881,  ,  ,  
1575,11-08-2014,345.7163326,  ,  ,  
1576,11-09-2014,363.6100517,  ,  ,  
1577,11-10-2014,365.5022539,  ,  ,  
1578,11-11-2014,367.825467,  ,  ,  
1579,11-12-2014,422.5914196,HIGH,HIGH,  
1580,11/13/2014,421.9144717,  ,  ,  
1581,11/14/2014,398.3888828,  ,  ,  
1582,11/15/2014,377.9938407,  ,  ,  
1583,11/16/2014,390.2058235,  ,  ,  
1584,11/17/2014,387.5010316,  ,  ,  
1585,11/18/2014,373.8645646,  ,  ,  
1586,11/19/2014,377.613398,  ,  ,  
1587,11/20/2014,356.1812653,  ,  ,  
1588,11/21/2014,350.7488589,LOW,  ,  
1589,11/22/2014,352.4555146,  ,  ,  
1590,11/23/2014,367.7732423,  ,  ,  
1591,11/24/2014,376.9942238,  ,  ,  
1592,11/25/2014,376.75563,  ,  ,  
1593,11/26/2014,367.5302081,  ,  ,  
1594,11/27/2014,369.5302274,  ,  ,  
1595,11/28/2014,377.8969319,  ,  ,  
1596,11/29/2014,376.0763355,  ,  ,  
1597,11/30/2014,378.6903971,  ,  ,  
1598,12-01-2014,379.111979,  ,  ,  
1599,12-02-2014,382.9467963,HIGH,  ,  
1600,12-03-2014,375.9160193,  ,  ,  
1601,12-04-2014,368.8455681,  ,  ,  
1602,12-05-2014,378.4283296,  ,  ,  
1603,12-06-2014,375.1379512,  ,  ,  
1604,12-07-2014,376.6397931,  ,  ,  
1605,12-08-2014,363.2156768,  ,  ,  
1606,12-09-2014,351.1068378,  ,  ,  
1607,12-10-2014,347.8813939,  ,  ,  
1608,12-11-2014,348.5930061,  ,  ,  
1609,12-12-2014,353.1906125,  ,  ,  
1610,12/13/2014,349.2429451,  ,  ,  
1611,12/14/2014,356.0797215,  ,  ,  
1612,12/15/2014,347.0951815,  ,  ,  
1613,12/16/2014,328.6133203,  ,  ,  
1614,12/17/2014,320.2976134,  ,  ,  
1615,12/18/2014,313.5116512,LOW*,  ,  
1616,12/19/2014,318.2428887,  ,  ,  
1617,12/20/2014,330.0657583,  ,  ,  
1618,12/21/2014,320.9926701,  ,  ,  
1619,12/22/2014,331.8425845,  ,  ,  
1620,12/23/2014,336.0841286,HIGH*,  ,  
1621,12/24/2014,323.0322978,  ,  ,  
1622,12/25/2014,318.9961444,  ,  ,  
1623,12/26/2014,329.2103419,  ,  ,  
1624,12/27/2014,315.9684439,  ,  ,  
1625,12/28/2014,317.0104804,  ,  ,  
1626,12/29/2014,313.0655316,  ,  ,  
1627,12/30/2014,310.4420041,  ,  ,  
1628,12/31/2014,320.6622873,  ,  ,  
1629,01-01-2015,314.7764719,  ,  ,  
1630,01-02-2015,315.9427317,  ,  ,  
1631,01-03-2015,285.6473098,  ,  ,  
1632,01-04-2015,263.3345748,  ,  ,  
1633,01-05-2015,275.0038515,  ,  ,  
1634,01-06-2015,287.549521,  ,  ,  
1635,01-07-2015,297.5355652,  ,  ,  
1636,01-08-2015,284.3423919,  ,  ,  
1637,01-09-2015,292.5011146,  ,  ,  
1638,01-10-2015,276.2305321,  ,  ,  
1639,01-11-2015,268.7555155,  ,  ,  
1640,01-12-2015,268.617232,  ,  ,  
1641,1/13/2015,224.1081178,  ,  ,  
1642,1/14/2015,175.6376406,LOW,LOW,LOW
1643,1/15/2015,212.3410114,  ,  ,  
1644,1/16/2015,207.5952049,  ,  ,  
1645,1/17/2015,199.8248366,  ,  ,  
1646,1/18/2015,211.1325184,  ,  ,  
1647,1/19/2015,216.8946949,  ,  ,  
1648,1/20/2015,211.9198539,  ,  ,  
1649,1/21/2015,227.9042104,  ,  ,  
1650,1/22/2015,233.6473828,  ,  ,  
1651,1/23/2015,233.1328524,  ,  ,  
1652,1/24/2015,249.0821239,  ,  ,  
1653,1/25/2015,254.5179413,  ,  ,  
1654,1/26/2015,273.9522449,HIGH,  ,  
1655,1/27/2015,264.7538045,  ,  ,  
1656,1/28/2015,235.7358404,  ,  ,  
1657,1/29/2015,233.9573735,  ,  ,  
1658,1/30/2015,228.8961899,  ,  ,  
1659,1/31/2015,217.332156,  ,  ,  
1660,02-01-2015,227.1113013,  ,  ,  
1661,02-02-2015,240.0924199,  ,  ,  
1662,02-03-2015,227.7756958,  ,  ,  
1663,02-04-2015,226.7811341,  ,  ,  
1664,02-05-2015,217.0111511,LOW,  ,  
1665,02-06-2015,222.7249693,  ,  ,  
1666,02-07-2015,228.6471274,  ,  ,  
1667,02-08-2015,224.0359889,  ,  ,  
1668,02-09-2015,220.7684939,  ,  ,  
1669,02-10-2015,220.8881543,  ,  ,  
1670,02-11-2015,219.4958597,  ,  ,  
1671,02-12-2015,222.5832279,  ,  ,  
1672,2/13/2015,236.5553638,  ,  ,  
1673,2/14/2015,257.6276958,HIGH,  ,  
1674,2/15/2015,234.445803,LOW,  ,  
1675,2/16/2015,235.0861268,  ,  ,  
1676,2/17/2015,243.9057943,  ,  ,  
1677,2/18/2015,235.9952323,  ,  ,  
1678,2/19/2015,241.8722539,  ,  ,  
1679,2/20/2015,245.5307753,  ,  ,  
1680,2/21/2015,245.5960026,  ,  ,  
1681,2/22/2015,236.6906683,  ,  ,  
1682,2/23/2015,239.0660178,  ,  ,  
1683,2/24/2015,239.8692621,  ,  ,  
1684,2/25/2015,238.236111,  ,  ,  
1685,2/26/2015,237.0444024,  ,  ,  
1686,2/27/2015,255.1167744,  ,  ,  
1687,2/28/2015,254.9484486,  ,  ,  
1688,03-01-2015,260.6513308,  ,  ,  
1689,03-02-2015,276.3226137,  ,  ,  
1690,03-03-2015,282.7059009,HIGH*,  ,  
1691,03-04-2015,273.4475365,  ,  ,  
1692,03-05-2015,276.2688092,  ,  ,  
1693,03-06-2015,273.3181148,LOW*,  ,  
1694,03-07-2015,276.4033574,  ,  ,  
1695,03-08-2015,275.3380339,  ,  ,  
1696,03-09-2015,290.130059,  ,  ,  
1697,03-10-2015,292.3203831,  ,  ,  
1698,03-11-2015,296.6933293,HIGH,HIGH,  
1699,03-12-2015,295.8003448,  ,  ,  
1700,3/13/2015,285.9110263,  ,  ,  
1701,3/14/2015,283.6083063,  ,  ,  
1702,3/15/2015,287.270142,  ,  ,  
1703,3/16/2015,291.3921181,  ,  ,  
1704,3/17/2015,285.2483966,  ,  ,  
1705,3/18/2015,257.2861601,  ,  ,  
1706,3/19/2015,262.092948,  ,  ,  
1707,3/20/2015,262.9664921,  ,  ,  
1708,3/21/2015,261.1842975,  ,  ,  
1709,3/22/2015,268.8994158,  ,  ,  
1710,3/23/2015,266.777993,  ,  ,  
1711,3/24/2015,246.835083,  ,  ,  
1712,3/25/2015,246.7191368,  ,  ,  
1713,3/26/2015,249.5329936,  ,  ,  
1714,3/27/2015,247.3788983,  ,  ,  
1715,3/28/2015,253.231614,  ,  ,  
1716,3/29/2015,242.9676143,LOW,  ,  
1717,3/30/2015,248.3369345,  ,  ,  
1718,3/31/2015,244.7124857,  ,  ,  
1719,04-01-2015,247.1858194,  ,  ,  
1720,04-02-2015,253.6300704,  ,  ,  
1721,04-03-2015,254.8331636,  ,  ,  
1722,04-04-2015,253.9458486,  ,  ,  
1723,04-05-2015,261.1121362,HIGH,  ,  
1724,04-06-2015,256.3673869,  ,  ,  
1725,04-07-2015,254.831898,  ,  ,  
1726,04-08-2015,245.8252104,  ,  ,  
1727,04-09-2015,243.8606362,  ,  ,  
1728,04-10-2015,235.8719006,  ,  ,  
1729,04-11-2015,237.4090678,  ,  ,  
1730,04-12-2015,237.1410424,  ,  ,  
1731,4/13/2015,225.5056359,  ,  ,  
1732,4/14/2015,219.7572367,LOW,LOW,  
1733,4/15/2015,223.3139079,  ,  ,  
1734,4/16/2015,228.4938153,  ,  ,  
1735,4/17/2015,222.7850602,  ,  ,  
1736,4/18/2015,223.3980441,  ,  ,  
1737,4/19/2015,223.2841353,  ,  ,  
1738,4/20/2015,224.8949036,  ,  ,  
1739,4/21/2015,234.9393565,  ,  ,  
1740,4/22/2015,233.8224188,  ,  ,  
1741,4/23/2015,235.9332937,HIGH*,  ,  
1742,4/24/2015,231.4585923, ,  ,  
1743,4/25/2015,226.445993,  ,  ,  
1744,4/26/2015,220.5034068,LOW*,  ,  
1745,4/27/2015,227.3259904,  ,  ,  
1746,4/28/2015,225.5493688,  ,  ,  
1747,4/29/2015,225.6692884,  ,  ,  
1748,4/30/2015,236.327976,  ,  ,  
1749,05-01-2015,232.7465827,  ,  ,  
1750,05-02-2015,235.5400771,  ,  ,  
1751,05-03-2015,240.464249,  ,  ,  
1752,05-04-2015,238.9766613,  ,  ,  
1753,05-05-2015,236.0233834,  ,  ,  
1754,05-06-2015,229.4812193,  ,  ,  
1755,05-07-2015,237.1306873,  ,  ,  
1756,05-08-2015,244.3834728,HIGH,HIGH,  
1757,05-09-2015,242.70595,  ,  ,  
1758,05-10-2015,240.7314839,  ,  ,  
1759,05-11-2015,242.2498372,  ,  ,  
1760,05-12-2015,242.2090921,  ,  ,  
1761,5/13/2015,236.5502659,  ,  ,  
1762,5/14/2015,236.9489167,  ,  ,  
1763,5/15/2015,237.4845023,  ,  ,  
1764,5/16/2015,235.8121344,  ,  ,  
1765,5/17/2015,236.9636829,  ,  ,  
1766,5/18/2015,232.8838496,  ,  ,  
1767,5/19/2015,231.9744468,LOW,  ,  
1768,5/20/2015,234.1903063,  ,  ,  
1769,5/21/2015,235.5538217,  ,  ,  
1770,5/22/2015,240.3232037,  ,  ,  
1771,5/23/2015,238.9632817,  ,  ,  
1772,5/24/2015,240.7117583,HIGH,  ,  
1773,5/25/2015,237.0035432,  ,  ,  
1774,5/26/2015,236.7962613,  ,  ,  
1775,5/27/2015,237.2035964,  ,  ,  
1776,5/28/2015,236.9568819,  ,  ,  
1777,5/29/2015,236.6465266,  ,  ,  
1778,5/30/2015,232.78877,  ,  ,  
1779,5/31/2015,229.4505479,  ,  ,  
1780,06-01-2015,223.2827019,LOW,LOW,  
1781,06-02-2015,225.320801,  ,  ,  
1782,06-03-2015,225.2130634,  ,  ,  
